video_url,title,collected_at
/watch?v=pXWH2PFeQs4&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro Phase 3 Inauguration | Inside Mumbai Metro Line 3 Final Phase, PM Modi To Inaugurate",2026-01-18 04:07:27.888264
/shorts/3-VNNtPfWPw,Mumbai Metro 4 Green Line: First Successful Trial Run Completed,2026-01-18 04:07:27.888379
/shorts/glZjW_Y2E2I,"'Mumbai Metro Is Modern, Better Than Any International Metro System': Milind Deora",2026-01-18 04:07:27.888492
/watch?v=6qddI-NN4NI&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 3: Sneak Peek Into CSMT Metro Station | Aarey To Cuffe Parade In One Hour | N18V,2026-01-18 04:07:27.888631
/watch?v=TjGlAiO4xR4&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Green Line 4 Ghatkopar to Wadala,2026-01-18 04:07:27.888743
/watch?v=ed2MyOGGAzc&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Aqua Line Metro | Ashwini Bhide, The Woman Behind Mumbai Metro Aqua Line",2026-01-18 04:07:27.888859
/watch?v=9cOT844KttE&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro 3: Bus Service for Metro Commuters| ₹29 Per Ride Every 10 Mins from BKC, Worli, CSMT",2026-01-18 04:07:27.888966
/watch?v=2NOP8XoT09o&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro 2025 | All Lines, Routes & Upcoming Expansions | Infra World",2026-01-18 04:07:27.889072
/shorts/AmSGfA-HJbU,LAST METRO TO CUFFE PARADE ON THE NEWLY OPENED MUMBAI METRO LINE 3 (WITH ANNOUNCEMENT) #newmetro,2026-01-18 04:07:27.889182
/watch?v=odRQ50Pon5U&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 12 January 2026 | Mumbai,2026-01-18 04:07:27.889291
/watch?v=9fVWO5lVWLg&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 17 January 2026 | Mumbai,2026-01-18 04:07:27.889398
/watch?v=MZurx2YlmWU&pp=ygUMTXVtYmFpIE1ldHJv,Metro VS Train - WHICH is BETTER (Mumbai),2026-01-18 04:07:27.889507
/watch?v=y2pT8G9vcqQ&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Yellow Line 2B | Diamond Garden Chembur to Mandale | Drive View by Bus 🚉🚍,2026-01-18 04:07:27.889731
/watch?v=I2gf9TBslNI&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 3 First Look! Underground Metro Tour of Aqua Line,2026-01-18 04:07:27.889930
/watch?v=pjQnfjPsjD0&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai’s ₹2 trillion transport makeover: Can India’s financial capital finally move freely?,2026-01-18 04:07:27.890052
/watch?v=T16XmjlyMI8&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro Aqua Line 3 opens: Route map, stations, fares, timings, airport links & interchange",2026-01-18 04:07:27.890167
/watch?v=NGCSzXxRa74&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 3: First Two Trains For Mumbai Metro Line-3 Ready And Waiting To Be Delivered | 4k,2026-01-18 04:07:27.890275
/watch?v=sccqQZvGCdw&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 3 BKC-Worli Stretch Open! Does Aarey to Worli Really Take Just 45 Minutes? | N18V,2026-01-18 04:07:27.890383
/watch?v=Wu9Rqcln33g&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro 3: Why There’s No Mobile Network Yet, MMRC MD Ashwini Bhide Explains",2026-01-18 04:07:27.890495
/watch?v=5Nqdiq9Bcfs&pp=ygUMTXVtYmFpIE1ldHJv,FPJ Sting: Massive Security Lapse in Mumbai Metro Line 3 | Explosives Pass Undetected,2026-01-18 04:07:27.890632
/watch?v=Wmn6oAYED2M&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro : The First Preview,2026-01-18 04:07:27.890739
/shorts/FuZh_6X0szw,Mumbai Metro: Man Tries To Squeeze Into A Crowded Train | Video Goes Viral  #shorts #shortsfeed,2026-01-18 04:07:27.890849
/watch?v=bG-TaJgd4wY&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro Line 2B FINALLY Opening in 2025 "" I Phase 1 Exact Date & Full Route Map",2026-01-18 04:07:27.890957
/watch?v=3L6ruYzBPkM&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai Metro 3 Launch: Smooth Ride Below, Traffic Jam Above! | FPJ Ground Report",2026-01-18 04:07:27.891065
/watch?v=nFOfOPgZczM&pp=ygUMTXVtYmFpIE1ldHJv,Good News for Mira Bhayandar - Mumbai Metro 9 - Phase 1 - Ready for Inauguration - Jan 2026 | Mumbai,2026-01-18 04:07:27.891176
/shorts/G0WCI15yL50,Mumbai’s First Underground Metro Opens | Mumbaikars Share Their First Ride Experience on Aqua Line,2026-01-18 04:07:27.891294
/watch?v=J8vMm2XtgtU&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro 3 First Look: Aarey to Cuffe Parade in Just One Hour,2026-01-18 04:07:27.891403
/shorts/SxVQEcwD7C4,Mumbai Metro's Aqua Line: A New Era of Connectivity,2026-01-18 04:07:27.891625
/shorts/-AFhEAGmQXY,$0.24 Ride on the Mumbai Metro 🇮🇳,2026-01-18 04:07:27.891746
/watch?v=ZWcXFwpu8yc&pp=ygUMTXVtYmFpIE1ldHJv,BMC Election Result LIVE: Mumbai Election 2026 Result Updates | मुंबई महानगरपालिका के नतीजे,2026-01-18 04:07:27.891873
/watch?v=4CNAC-F25yA&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro All 14 Lines | Update 2026: 3 New Lines Starting Soon! | Full Network Analysis 2026,2026-01-18 04:07:27.892000
/shorts/p2PnzCTtMhM,Good News For Commuters! Phase 1 Of Mumbai Metro Line 3 To Open Soon | N18S | CNBC TV18,2026-01-18 04:07:27.892134
/watch?v=bbID0PB7Ifw&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai's BIG Metro Moment Is Here! Mumbai's First underground Metro Is Fully Operational Now,2026-01-18 04:07:27.892267
/watch?v=4YZJJihKxIM&pp=ygUMTXVtYmFpIE1ldHJv,​Mumbai Metro Line 4 Opening Date: Feb 2026 Confirmed? 🚇 | Phase-1 Gaimukh to Cadbury Update,2026-01-18 04:07:27.892395
/watch?v=Ce4-EsctG8c&pp=ygUMTXVtYmFpIE1ldHJv,How Mumbai Metro is Growing So Quickly,2026-01-18 04:07:27.892527
/watch?v=70kqJnPuD7o&pp=ygUMTXVtYmFpIE1ldHJv,"The Mumbai Metro Line 2B, Line 9 & Lines 4 and 4A will open in The New Year 2026",2026-01-18 04:07:27.892652
/watch?v=VrGzslegsbM&pp=ygUMTXVtYmFpIE1ldHJv,Is The Mumbai One App A Gamechanger For Mumbaikars? | Mumbai Metro Aqua Line 3,2026-01-18 04:07:27.892782
/shorts/HR_MXU0cTjw,Why were these Mumbai metro passengers walking along the tracks?,2026-01-18 04:07:27.892908
/watch?v=erN77bzqEPE&pp=ygUMTXVtYmFpIE1ldHJv0gcJCU8KAYcqIYzv,Metro 2B Progress: Connecting Bandra and Andheri Soon | Mumbai,2026-01-18 04:07:27.893034
/shorts/8fgqjE9wvwk,Mumbai Metro Line 4 & 4A Trial Run Begins: Thane Traffic Could See Major Relief,2026-01-18 04:07:27.893162
/watch?v=HNKZb382STA&pp=ygUMTXVtYmFpIE1ldHJv,"Navi Mumbai Airport, Aqualine Metro Connectivity Blocked by Telco-Operator Fee War | Details",2026-01-18 04:07:27.893284
/watch?v=rOvIoheeRnc&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro 4 opening date| Gaimukh to Vijay Garden Metro Stations update| Thane Ghodbunder Metro,2026-01-18 04:07:27.893404
/shorts/Y0X-xiDvIJc,"Bicycle in metro? No problem, Mumbai metro has got you covered…",2026-01-18 04:07:27.893562
/watch?v=DWctgJScd3E&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 16 January 2026 | Mumbai,2026-01-18 04:07:27.893685
/watch?v=vjlXc6ct0Ys&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro 5 and Mumbai Metro 9,2026-01-18 04:07:27.893803
/shorts/pV1McmxW2Jo,I traveled by Mumbai’s newly opened AQUALINE underground metro for the first time #shorts,2026-01-18 04:07:27.893927
/watch?v=aL2d-IMIQZw&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 4 Progress | Mumbai Metro Drone View,2026-01-18 04:07:27.894042
/watch?v=rlLkiMorBWg&pp=ygUMTXVtYmFpIE1ldHJv,The Metro Reform Mumbai Waited 15 Years For | Honest Take With Tejas | Lokmat Times,2026-01-18 04:07:27.894156
/watch?v=xuOnQwENCCc&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro : मुंबईतील पहिल्या भूमिगत मेट्रोचा प्रवास कसा असणार?,2026-01-18 04:07:27.894271
/shorts/WC10PBEj_6o,Mumbai metro ❤️..#mumbai #travel #viralvideo #metro,2026-01-18 04:07:27.894390
/watch?v=EuDf4sI641U&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 13 January 2026 | Mumbai,2026-01-18 04:07:27.894502
/watch?v=MnzxeREh6-c&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro 3 Aqua Line-Aarey to Cuffe Parade-Full Journey & review,2026-01-18 04:07:27.894636
/shorts/lNjmdSVKxek,"#ByeBye2025  | Thank you, Mumbai.",2026-01-18 04:07:27.894760
/watch?v=ptQ3r1Rkbbs&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro 9 - Almost complete for 2026 opening | Mumbai,2026-01-18 04:07:27.894875
/watch?v=38j5E5ueEjY&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 6 Latest Update November 2025 | Mumbai Metro Line 6 Progress,2026-01-18 04:07:27.894990
/watch?v=g7HuQbxpEvo&pp=ygUMTXVtYmFpIE1ldHJv0gcJCU8KAYcqIYzv,"Mumbai Metro Route Map | Lines 1, 2A & 2B, 3, 4, 5, and 6 Explained",2026-01-18 04:07:27.895104
/shorts/-i8-RAM4sDg,Mumbai metro line 3 || Aqua line Mumbai first underground Metro full vlog| #metro #mumbai #short,2026-01-18 04:07:27.895236
/shorts/rOdPhGvhXVo,MetroInDino Stars Aditya Roy Kapur & Sara Ali Khan Ride Mumbai Metro | News9,2026-01-18 04:07:27.895358
/watch?v=bzyhP9f5IuM&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 11 January 2026 | Mumbai,2026-01-18 04:07:27.895473
/shorts/CRj4FzzI9_s,Mumbai Metro | #aakashgupta #Shorts,2026-01-18 04:07:27.895615
/shorts/jnqHfmKKcKc,Mumbai Metro Line Line 3 | Aqua Line | Underground Metro | Mumbai Life Line | Fully Open 2025,2026-01-18 04:07:27.895737
/shorts/0rHHLmRZHtI,Mumbai Metro 3 First Look: Aarey to Cuffe Parade in Just One Hour,2026-01-18 04:07:27.895856
/shorts/xAtzB6ULdM8,Mumbai Metro Line 3 | Aqua line | CSMT | Underground Metro Station | Mumbai Hyperlapse 2025,2026-01-18 04:07:27.895974
/watch?v=eLT-OhWo5Hs&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 9 January 2026 | Mumbai,2026-01-18 04:07:27.896098
/shorts/l9vRkC7pXMc,'I Was Told to Walk Home': Specially-abled Man Stranded at Mumbai Metro After Lift Fails,2026-01-18 04:07:27.896230
/watch?v=73xqE6cCsxE&pp=ygUMTXVtYmFpIE1ldHJv,On Ground: Trying Out The New Mumbai One App & The Aqua Line Metro,2026-01-18 04:07:27.896342
/watch?v=R65AjfHs_qU&pp=ygUMTXVtYmFpIE1ldHJv,"This Day Showed Us A DIFFERENT SIDE OF MUMBAI, INDIA",2026-01-18 04:07:27.896453
/shorts/wpulPqjbyt8,1st Time Using Mumbai Metro In India 🇮🇳,2026-01-18 04:07:27.896584
/watch?v=TNi3ezda6A0&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 6 - 4K Video - Mumbai Metro Updates #mumbaimetro #mumbai,2026-01-18 04:07:27.896697
/shorts/H_U96novNXs,Mumbai’s First Underground Metro Aqua Line Launches | Curly Tales #shorts,2026-01-18 04:07:27.896809
/watch?v=OayexKbK1VQ&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai’s First Underground Metro From Aarey To Cuffe Parade | Aqua Line Opens! | Breaking News,2026-01-18 04:07:27.896927
/watch?v=SkqpxTWQFK4&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai  Metro Line 9 | Ghodbandar Road | Gaimukh Chowpatty | Mumbai Metro Line 4A,2026-01-18 04:07:27.897043
/watch?v=11Vxae38LXE&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 9 - 4K - Dahisar East to Mira Bhayandar #metroline #mumbaimetro,2026-01-18 04:07:27.897152
/shorts/tYN39ctjPKc,Mumbai's First Underground Metro #mumbai #metro #mumbaimetro #shorts #trending #facts #factshorts,2026-01-18 04:07:27.897266
/watch?v=EZiR2l73Mhc&pp=ygUMTXVtYmFpIE1ldHJv,"One Week After Launch, Mumbai Metro Reality Check: ₹37,000 Crore Marvel or Mirage? 5 big concerns",2026-01-18 04:07:27.897384
/shorts/fJu8yzY5nrI,Mumbai Metro Aqua Line 3 Is Now Operational | #mumbaimetro Progress #droneman #mumbai,2026-01-18 04:07:27.897511
/shorts/IhWwI7OMp38,Mumbai Metro Aqua Line Route Map #mumbaimetro #mumbaimetro3,2026-01-18 04:07:27.897925
/shorts/YfikN-bxsCU,PM Modi Inaugurates The Final Phase Of Mumbai Metro Line-3 And 'Mumbai One',2026-01-18 04:07:27.898078
/shorts/gCNd_NNJXdc,Mumbai Metro Line 4 Trial Run: Cadbury Junction to Gaimukh #ThaneMetro #MetroLine4,2026-01-18 04:07:27.898217
/shorts/WpYg4qETxiE,Mumbai metro Line 3 | Aqua line | Aarey to cuffe parade| mumbai metro #metro #mumbaimetro,2026-01-18 04:07:27.898369
/shorts/X9hJY8ZwwPE,Mumbai metro #mumbai #metro #mumbaikar #maharashtra #shortsyoutube #shortvideo #shorts #short,2026-01-18 04:07:27.898547
/shorts/hr_AmTC3XQA,"Street view of Adi Shankaracharya Marg, Jogeshwari-Vikhroli Link road, Powai, Mumbai.",2026-01-18 04:07:27.898684
/watch?v=oAjK6zL2UFw&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 12 December 2025 | Mumbai,2026-01-18 04:07:27.898824
/shorts/Pmg_OW7kmiQ,Aqua Line | Mumbai Metro #shortsfeed #youtubeshorts #aqualine #mumbaimetro #travel #enjoy #explore,2026-01-18 04:07:27.898955
/watch?v=QzDpqvcEqmk&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai's Metro Line 2B,2026-01-18 04:07:27.899074
/watch?v=6LFJotT8DyQ&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Suburban Railway Complete Transformation Plan Into Namo Bharat Rapid Rail ,2026-01-18 04:07:27.899198
/shorts/F17i8e1Txfc,Mumbai Metro Line 9 trial runs. #metro #train #traffic #fast #mmrda #mirabhayandar #mumbai #india,2026-01-18 04:07:27.899323
/shorts/u5TcVyZMfM8,ghatkopar metro versova metro ghatkopar versova mumbai metro,2026-01-18 04:07:27.899450
/shorts/H2_UE5S5_OE,Mumbais Mega Metro Interchange  #railway #realestate,2026-01-18 04:07:27.899681
/shorts/nC1xrbRTlIQ,Mumbai Metro 3 | Aqualine Mumbai | Cuffre Parade to aarey metro #aarey #newmetro,2026-01-18 04:07:27.899807
/shorts/4xN4YtwaSBk,Mumbai metro Mumbai life line City dream High speed metro line,2026-01-18 04:07:27.900025
/shorts/Y8gwwFkv5Ls,Mumbai Metro Line 9 Track Alignment #shorts #mumbaimetro #mmrda,2026-01-18 04:07:27.900200
/watch?v=nC1xrbRTlIQ&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro 3 | Aqualine Mumbai | Cuffre Parade to aarey metro #aarey #newmetro,2026-01-18 04:07:27.901112
/shorts/Eq9QZNxM3gw,Mumbai Metro 3 Aqua Line,2026-01-18 04:07:27.901354
/watch?v=iUOlrnnvtsk&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 25 November 2025 | Mumbai,2026-01-18 04:07:27.901436
/watch?v=OjEct4Gxszw&pp=ygUMTXVtYmFpIE1ldHJv0gcJCU8KAYcqIYzv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 6 January 2026 | Mumbai,2026-01-18 04:07:27.901601
/watch?v=g3qzDzgPIko&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Aqua Line-3: PM Modi Inaugurates Final Phase | Mumbaikars Share First Ride Experience,2026-01-18 04:07:27.901694
/shorts/ke_uUveHXuE,Mumbai Metro Aqua line 3 First day of Travel #mumbaimetro #metrotravel  #mumbai #aqualine #travel,2026-01-18 04:07:27.901777
/watch?v=H8ofIMS9SJo&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro Line 3 Phase 2A LAUNCHES | See All New Worli To BKC Stations,2026-01-18 04:07:27.901866
/watch?v=cmXZNRHCwFw&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Metro | Post Lock Down | Versova to Ghatkopar | मुंबई मेट्रो,2026-01-18 04:07:27.901943
/watch?v=oK-F8OyRviA&pp=ygUMTXVtYmFpIE1ldHJv,"Mumbai's Infra Boom: New Airport, Metro vs Potholes & Packed Trains | India Today",2026-01-18 04:07:27.902026
/watch?v=IocwF-x_Kxw&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai Fast: मुंबई की 25 बड़ी खबरें | Top 25 News | Mumbai Today News | 2 January 2026 | Mumbai,2026-01-18 04:07:27.902106
/watch?v=_mrsheMzlEs&pp=ygUMTXVtYmFpIE1ldHJv,Borivali–Virar Rail Expansion: 5 and 6 line Status - Expanding capacity with new rail lines | Mumbai,2026-01-18 04:07:27.902191
/watch?v=7FtFuVhwj6I&pp=ygUMTXVtYmFpIE1ldHJv,Mumbai’s Underground Metro Aqua line-3 Finally open | Kanaiyabaraivlogs ,2026-01-18 04:07:27.902272
/shorts/fh5e0WYYDcA,Bhayandar Metro: When Will the Mumbai Metro Line 9 Work Be Finished?Incomplete Infrastructure Update,2026-01-18 04:07:27.902352
/watch?v=SgQQxQjT7R4&pp=ygUMTXVtYmFpIE1ldHJv0gcJCU8KAYcqIYzv,"PM Modi dedicates ₹37,000 cr Mumbai Metro Line 3 | DD India",2026-01-18 04:07:27.902434
